product_id,product_name,actual_price,discounted_price,discounted_amount,discount_percentage,category,subcategory,rating,rating_count,ranking
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),29.99,15.59,14.399999999999999,0.48,Electronics,"Home Theater, TV & Video",4.3,301.0,Very Good
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",22.79,18.23,4.559999999999999,0.2,Computers & Accessories,Accessories & Peripherals,4.4,19763.0,Very Good
B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),839.99,563.99,276.0,0.33,Electronics,"Home Theater, TV & Video",4.3,21252.0,Very Good
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",9.59,3.59,6.0,0.63,Computers & Accessories,Accessories & Peripherals,4.3,1902.0,Very Good
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",239.99,21.59,218.4,0.91,Electronics,Wearable Technology,4.2,13937.0,Very Good
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",119.99,23.98,96.00999999999999,0.8,Electronics,Wearable Technology,4.3,27696.0,Very Good
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",95.88,23.99,71.89,0.75,Electronics,Wearable Technology,3.8,17831.0,Good
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,26.39,24.59,1.8000000000000007,0.07,Electronics,Mobiles & Accessories,4.3,178912.0,Very Good
B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",107.99,77.99,30.0,0.28,Electronics,Mobiles & Accessories,4.0,7807.0,Very Good
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",347.99,347.99,0.0,0.0,Electronics,Mobiles & Accessories,4.3,17415.0,Very Good
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",347.99,347.99,0.0,0.0,Electronics,Mobiles & Accessories,4.3,17415.0,Very Good
B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",107.99,77.99,30.0,0.28,Electronics,Mobiles & Accessories,4.0,7807.0,Very Good
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",107.99,77.99,30.0,0.28,Electronics,Mobiles & Accessories,4.0,7807.0,Very Good
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",12.0,6.83,5.17,0.43,Electronics,Accessories,4.4,67259.0,Very Good
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",59.99,22.78,37.21,0.62,Electronics,Wearable Technology,4.1,10689.0,Very Good
B09V2Q4QVQ,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",19.19,15.59,3.6000000000000014,0.19,Electronics,Mobiles & Accessories,4.0,128311.0,Very Good
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",83.88,17.99,65.89,0.79,Electronics,Wearable Technology,3.9,21796.0,Good
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",11.99,7.19,4.8,0.4,Electronics,"Headphones, Earbuds & Accessories",4.1,192590.0,Very Good
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",143.99,113.99,30.000000000000014,0.21,Electronics,Mobiles & Accessories,4.2,284.0,Very Good
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",29.99,7.19,22.799999999999997,0.76,Electronics,"Headphones, Earbuds & Accessories",3.9,58162.0,Good
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",143.99,107.99,36.000000000000014,0.25,Electronics,Mobiles & Accessories,4.0,12796.0,Very Good
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",15.59,4.19,11.399999999999999,0.73,Electronics,Mobiles & Accessories,4.0,14282.0,Very Good
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),11.99,4.19,7.8,0.65,Electronics,"Headphones, Earbuds & Accessories",4.1,363713.0,Very Good
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",21.6,11.51,10.090000000000002,0.47,Electronics,Accessories,4.4,67259.0,Very Good
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",143.99,113.99,30.000000000000014,0.21,Electronics,Mobiles & Accessories,4.2,284.0,Very Good
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",29.99,17.99,12.0,0.4,Electronics,Mobiles & Accessories,4.3,15970.0,Very Good
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",26.39,13.79,12.600000000000001,0.48,Electronics,Mobiles & Accessories,4.3,178912.0,Very Good
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",11.99,4.19,7.8,0.65,Electronics,Mobiles & Accessories,3.9,46399.0,Good
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,20.39,14.63,5.76,0.28,Electronics,Mobiles & Accessories,4.4,8891.0,Very Good
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",47.99,19.19,28.8,0.6,Electronics,Wearable Technology,4.0,30254.0,Very Good
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",95.99,17.99,78.0,0.81,Electronics,Wearable Technology,4.2,22636.0,Very Good
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",311.99,221.99,90.0,0.29,Electronics,Mobiles & Accessories,4.1,22318.0,Very Good
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",8.4,4.43,3.9700000000000006,0.47,Electronics,Accessories,4.4,67259.0,Very Good
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",215.99,155.99,60.0,0.28,Electronics,Mobiles & Accessories,4.1,18998.0,Very Good
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",239.99,21.59,218.4,0.91,Electronics,Wearable Technology,4.2,13937.0,Very Good
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",119.99,26.39,93.6,0.78,Electronics,Wearable Technology,4.2,29471.0,Very Good
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",299.99,203.99,96.0,0.32,Electronics,Mobiles & Accessories,4.1,22318.0,Very Good
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",251.99,197.99,54.0,0.21,Electronics,Mobiles & Accessories,4.0,21350.0,Very Good
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",239.99,21.59,218.4,0.91,Electronics,Wearable Technology,4.2,13937.0,Very Good
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",13.19,4.79,8.399999999999999,0.64,Computers & Accessories,Accessories & Peripherals,4.2,24270.0,Very Good
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",131.99,101.99,30.000000000000014,0.23,Electronics,Mobiles & Accessories,4.1,313836.0,Very Good
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",101.99,77.99,24.0,0.24,Electronics,Mobiles & Accessories,4.1,313836.0,Very Good
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",239.99,21.59,218.4,0.91,Electronics,Wearable Technology,4.2,13937.0,Very Good
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",143.99,107.99,36.000000000000014,0.25,Electronics,Mobiles & Accessories,4.0,12796.0,Very Good
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,5.94,1.67,4.2700000000000005,0.72,Electronics,Mobiles & Accessories,4.3,14185.0,Very Good
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",203.99,47.99,156.0,0.76,Electronics,Wearable Technology,4.3,17159.0,Very Good
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",71.99,35.98,36.01,0.5,Electronics,Wearable Technology,4.1,5179.0,Very Good
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",4.19,2.39,1.8000000000000003,0.43,Computers & Accessories,Accessories & Peripherals,4.0,43993.0,Very Good
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",227.99,185.99,42.0,0.18,Electronics,Mobiles & Accessories,4.1,19252.0,Very Good
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,3.9,7928.0,Good
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",239.99,21.59,218.4,0.91,Electronics,Wearable Technology,4.2,13937.0,Very Good
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",143.99,107.99,36.000000000000014,0.25,Electronics,Mobiles & Accessories,4.0,12796.0,Very Good
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",20.39,10.48,9.91,0.49,Electronics,Mobiles & Accessories,4.4,1680.0,Very Good
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",191.99,155.99,36.0,0.19,Electronics,Mobiles & Accessories,4.2,13246.0,Very Good
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",19.19,6.47,12.720000000000002,0.66,Electronics,Mobiles & Accessories,3.8,14648.0,Good
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",119.99,23.99,96.0,0.8,Electronics,Wearable Technology,4.3,27696.0,Very Good
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",251.88,185.88,66.0,0.26,Electronics,Mobiles & Accessories,4.2,32916.0,Very Good
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",299.99,239.99,60.0,0.2,Electronics,Mobiles & Accessories,3.9,25824.0,Good
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",20.39,12.9,7.49,0.37,Electronics,Mobiles & Accessories,4.4,7462.0,Very Good
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),8.39,4.79,3.6000000000000005,0.43,Electronics,"Headphones, Earbuds & Accessories",4.0,37817.0,Very Good
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",47.88,23.99,23.890000000000004,0.5,Electronics,Wearable Technology,4.0,30254.0,Very Good
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",95.88,23.99,71.89,0.75,Electronics,Wearable Technology,3.8,17831.0,Good
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",8.39,3.95,4.44,0.53,Computers & Accessories,Accessories & Peripherals,4.2,94364.0,Very Good
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",4.79,1.85,2.94,0.61,Computers & Accessories,Accessories & Peripherals,4.2,16905.0,Very Good
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",419.99,347.99,72.0,0.17,Electronics,Mobiles & Accessories,4.4,20311.0,Very Good
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",95.88,27.59,68.28999999999999,0.71,Electronics,Wearable Technology,4.2,69622.0,Very Good
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",23.99,4.79,19.2,0.8,Electronics,Mobiles & Accessories,4.0,3382.0,Very Good
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",47.99,13.79,34.2,0.71,Electronics,Accessories,4.3,140036.0,Very Good
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",17.99,6.35,11.639999999999999,0.65,Electronics,Mobiles & Accessories,4.1,8599.0,Very Good
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",233.99,167.99,66.0,0.28,Electronics,Mobiles & Accessories,4.1,18998.0,Very Good
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),11.99,4.55,7.44,0.62,Electronics,"Headphones, Earbuds & Accessories",4.1,363713.0,Very Good
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",239.99,167.99,72.0,0.3,Electronics,Mobiles & Accessories,4.1,19252.0,Very Good
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",119.99,47.99,72.0,0.6,Electronics,Wearable Technology,4.4,73.0,Very Good
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",12.0,1.79,10.21,0.85,Computers & Accessories,Accessories & Peripherals,3.9,24870.0,Good
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",5.99,1.19,4.800000000000001,0.8,Electronics,Mobiles & Accessories,4.3,42641.0,Very Good
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",191.88,57.48,134.4,0.7,Electronics,"Headphones, Earbuds & Accessories",4.0,4390.0,Very Good
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",407.99,407.99,0.0,0.0,Electronics,Mobiles & Accessories,4.3,17415.0,Very Good
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),11.99,1.19,10.8,0.9,Computers & Accessories,Accessories & Peripherals,4.0,1396.0,Very Good
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",22.8,3.59,19.21,0.84,Electronics,"Headphones, Earbuds & Accessories",3.6,18202.0,Good
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",179.99,131.99,48.0,0.27,Electronics,Mobiles & Accessories,4.1,18998.0,Very Good
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",467.99,419.99,48.0,0.1,Electronics,Mobiles & Accessories,4.2,11029.0,Very Good
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",299.99,203.99,96.0,0.32,Electronics,Mobiles & Accessories,4.1,22318.0,Very Good
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",5.99,2.39,3.6,0.6,Electronics,Mobiles & Accessories,4.1,1786.0,Very Good
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",19.19,11.99,7.200000000000001,0.38,Electronics,Mobiles & Accessories,4.0,7222.0,Very Good
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",19.19,15.59,3.6000000000000014,0.19,Electronics,Mobiles & Accessories,4.0,128311.0,Very Good
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",21.6,7.19,14.41,0.67,Electronics,"Headphones, Earbuds & Accessories",3.5,83996.0,Good
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",22.79,7.19,15.599999999999998,0.68,Electronics,Accessories,4.3,140036.0,Very Good
